"","attributes","articleID","record"
"3663","AU","65","Kolomer, Stacey"
"3664","AF","65","Lee, Minhong, minhong@deu.ac.kr, Dong-Eui University, Pusan, South Korea"
"3665","AF","65","Kolomer, Stacey, University of Georgia, Athens, GA, US"
"3666","AD","65","Lee, Minhong, Department of Social Welfare, Dong-Eui University, 995 Eomgwangno, Busan Jin-Gu, Busan, South Korea, 614-714, minhong@deu.ac.kr"
"3667","SO","65","Research on Social Work Practice"
"3668","VI","65","17"
"3669","IP","65","6"
"3670","SD","65","Nov, 2007"
"3671","YR","65","2007"
"3672","PM","65","Nov, 2007"
"3673","PG","65","729-735"
"3674","PC","65","7"
"3675","SP","65","729"
"3676","PU","65","US : Sage Publications"
"3677","PN","65","7"
"3678","SN","65","1049-7315, Print"
"3679","SN","65","1552-7581, Electronic"
"3680","DO","65","10.1177/1049731507302262"
"3681","LA","65","English"
"3682","KP","65","Impulsive Feelings to Commit Elder Abuse Scale design"
"3683","KP","65","psychometric properties"
"3684","KP","65","caregivers"
"3685","KP","65","elder abuse"
"3686","KP","65","test reliability"
"3687","KP","65","test validity"
"3688","SU","65","Caregivers; Elder Abuse; Psychometrics; Test Reliability; Test Validity"
"3689","AB","65","Objective: This study aims to identify the psychometric properties of the Impulsive Feelings to Commit Elder Abuse (IFCEA) scale. Method: The sample included 387 South Korean family caregivers for their older family members with disabilities. Results: The internal consistency of the IFCEA was very good, and claims for the construct validity were demonstrated. Accordingly, the confirmatory factor analysis of the IFCEA confirmed that the scale had two factors: emotional abuse and physical abuse. Conclusion: The IFCEA can be used by professionals to measure caregivers' impulses to commit elder abuse as an early assessment in the caregiving relationship. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)"
"3690","MJ","65","Caregivers; Elder Abuse; Psychometrics; Test Reliability; Test Validity"
"3691","CL","65","Clinical Psychological Testing (2224)"
"3692","CL","65","Behavior Disorders & Antisocial Behavior (3230)"
"3693","PO","65","Human (10)"
"3694","PO","65","Male (30)"
"3695","PO","65","Female (40)"
"3696","LO","65","South Korea"
"3697","AG","65","Adulthood (18 yrs & older) (300)"
"3698","AG","65","Young Adulthood (18-29 yrs) (320)"
"3699","AG","65","Thirties (30-39 yrs) (340)"
"3700","AG","65","Middle Age (40-64 yrs) (360)"
"3701","AG","65","Aged (65 yrs & older) (380)"
"3702","AG","65","Very Old (85 yrs & older) (390)"
"3703","TM","65","Potentially Harmful Behavior Checklist"
"3704","TM","65","Impulsive Feelings to Commit Elder Abuse scale"
"3705","MD","65","Empirical Study"
"3706","MD","65","Quantitative Study"
"3707","PT","65","Journal"
"3708","PT","65","Peer Reviewed Journal"
"3709","AT","65","Journal Article"
"3710","MT","65","Electronic"
"3711","RD","65","20071105"
"3712","AN","65","2007-15761-008"
"3713","FR","65","29"
"3714","UR","65","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2007-15761-008&site=ehost-live&scope=site"
"3715","TI","66","Assessing progress toward accreditation related objectives: Evidence regarding the use of self-efficacy as an outcome in the advanced concentration research curriculum."
"3716","PS","66","Publication Status: Fully Published"
"3717","AU","66","Holden, Gary"
"3718","AU","66","Barker, Kathleen"
"3719","AU","66","Rosenberg, Gary"
"3720","AU","66","Onghena, Patrick"
"3721","AF","66","Holden, Gary, gary.holden@nyu.edu, New York University, New York, NY, US"
"3722","AF","66","Barker, Kathleen, City University of New York, Medgar Evers College, New York, NY, US"
"3723","AF","66","Rosenberg, Gary, Mount Sinai School of Medicine, New York, NY, US"
"3724","AF","66","Onghena, Patrick, Katholieke Universiteit Leuven, Netherlands"
"3725","AD","66","Holden, Gary, School of Social Work, New York University, Room 407, MC 6111, 1 Washington Square North, New York, NY, US, 10003, gary.holden@nyu.edu"
"3726","SO","66","Research on Social Work Practice"
"3727","VI","66","17"
"3728","IP","66","4"
"3729","SD","66","Jul, 2007"
"3730","YR","66","2007"
"3731","PM","66","Jul, 2007"
"3732","PG","66","456-465"
"3733","PC","66","10"
"3734","SP","66","456"
"3735","PU","66","US : Sage Publications"
"3736","PN","66","10"
"3737","SN","66","1049-7315, Print"
"3738","SN","66","1552-7581, Electronic"
"3739","LA","66","English"
"3740","KP","66","social work education"
"3741","KP","66","self-efficacy scale"
"3742","KP","66","educational outcomes"
"3743","KP","66","advanced courses"
"3744","KP","66","accreditation objectives"
"3745","KP","66","research curriculum"
"3746","KP","66","cognitive theory"
"3747","KP","66","graduate students"
"3748","KP","66","psychometrics"
"3749","SU","66","Educational Objectives; Psychometrics; Rating Scales; Self Efficacy; Social Work Education"
"3750","AB","66","Objective: Assessing the achievement of social work educational outcomes is a requirement of the Council on Social Work Education's Educational Policy and Standards (EPAS). The Evaluation Self-Efficacy Scale (ESE) was created to assess student progress in advanced concentration courses focused on evaluation and thereby provide data regarding attainment of EPAS-related objectives. Method: This social cognitive theory-derived scale was pretested, revised, and then used with a final sample of 85 master's-level students in a single-group, pretest-posttest-retrospective pretest study. Results: Cronbach alphas for the ESE were .94 or greater. Evidence of both content and construct validity was obtained. Conclusion: The results provide evidence that supports the psychometric properties of data obtained using the ESE. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)"
"3751","MJ","66","Educational Objectives; Psychometrics; Rating Scales; Self Efficacy; Social Work Education"
"3752","MN","66","Cognitive Processes; Curriculum; Experimentation; Graduate Students"
"3753","CL","66","Educational Measurement (2227)"
"3754","CL","66","Professional Education & Training (3410)"
"3755","PO","66","Human (10)"
"3756","LO","66","US"
"3757","AG","66","Adulthood (18 yrs & older) (300)"
"3758","TM","66","Evaluation Self-Efficacy Scale"
"3759","TM","66","Social Worker Empowerment Scale"
"3760","MD","66","Empirical Study"
"3761","MD","66","Quantitative Study"
"3762","PT","66","Journal"
"3763","PT","66","Peer Reviewed Journal"
"3764","AT","66","Journal Article"
"3765","MT","66","Electronic"
"3766","RD","66","20070813"
"3767","AN","66","2007-08767-002"
"3768","FR","66","79"
"3769","UR","66","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2007-08767-002&site=ehost-live&scope=site"
"3770","TI","67","Development of the Policy Advocacy Behavior Scale: Initial reliability and validity."
"3771","PS","67","Publication Status: Fully Published"
"3772","AU","67","Donaldson, Linda Plitt"
"3773","AU","67","Shields, Joseph"
"3774","AF","67","Donaldson, Linda Plitt, Donaldson@cua.edu, National Catholic School of Social Service, Catholic University of America, Washington, DC, US"
"3775","AF","67","Shields, Joseph, National Catholic School of Social Service, Catholic University of America, Washington, DC, US"
"3776","AD","67","Donaldson, Linda Plitt, National Catholic School of Social Service, Catholic University of America, Washington, DC, US, 20064, Donaldson@cua.edu"
"3777","SO","67","Research on Social Work Practice"
"3778","VI","67","19"
"3779","IP","67","1"
"3780","SD","67","Jan, 2009"
"3781","YR","67","2009"
"3782","PM","67","Jan, 2009"
"3783","PG","67","83-92"
"3784","PC","67","10"
"3785","SP","67","83"
"3786","PU","67","US : Sage Publications"
"3787","PN","67","10"
"3788","SN","67","1049-7315, Print"
"3789","SN","67","1552-7581, Electronic"
"3790","DO","67","10.1177/1049731508317254"
"3791","LA","67","English"
"3792","KP","67","Policy Advocacy Behavior Scale"
"3793","KP","67","test reliability"
"3794","KP","67","test validity"
"3795","KP","67","human services"
"3796","KP","67","advocacy"
"3797","SU","67","Advocacy; Community Services; Psychometrics; Social Casework"
"3798","AB","67","Contemporary trends in social service delivery systems require human service agencies to engage in greater levels of advocacy to reform structures and protect programs that serve vulnerable populations. Objective: The purpose of this study was to develop an instrument to measure the policy advocacy behavior of nonprofit human service agencies. Method: Organizational demographic and policy advocacy behavior data were collected from 43 nonprofit human service agency executive directors. Results: The researchers determined that the Policy Advocacy Behavior Scale evidenced adequate reliability and validity. Conclusions: The Policy Advocacy Behavior Scale shows promise as a tool to inform future research on social work practice models that integrate policy advocacy methods. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)"
"3799","MJ","67","Advocacy; Community Services; Psychometrics; Social Casework"
"3800","MN","67","Test Reliability; Test Validity; Trends"
"3801","CL","67","Tests & Testing (2220)"
"3802","CL","67","Social Psychology (3000)"
"3803","PO","67","Human (10)"
"3804","TM","67","Policy Advocacy Behavior Scale"
"3805","TM","67","Social Change Leadership Inventory"
"3806","MD","67","Empirical Study"
"3807","MD","67","Quantitative Study"
"3808","PT","67","Journal"
"3809","PT","67","Peer Reviewed Journal"
"3810","AT","67","Journal Article"
"3811","MT","67","Electronic"
"3812","RD","67","20090209"
"3813","AN","67","2008-18880-008"
"3814","FR","67","36"
"3815","UR","67","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2008-18880-008&site=ehost-live&scope=site"
"3816","TI","68","Item selection methods for the Adolescent Domain Screening Inventory."
"3817","PS","68","Publication Status: Fully Published"
"3818","AU","68","Corrigan, Matthew J."
"3819","AF","68","Corrigan, Matthew J., mjcorrigan@salisbury.edu, Salisbury University, Salisbury, MD, US"
"3820","AD","68","Corrigan, Matthew J., Department of Social Work, Salisbury University, 1101 Camden Ave., Salisbury, MD, US, 21801, mjcorrigan@salisbury.edu"
"3821","SO","68","Research on Social Work Practice"
"3822","VI","68","19"
"3823","IP","68","1"
"3824","SD","68","Jan, 2009"
"3825","YR","68","2009"
"3826","PM","68","Jan, 2009"
"3827","PG","68","77-82"
"3828","PC","68","6"
"3829","SP","68","77"
"3830","PU","68","US : Sage Publications"
"3831","PN","68","6"
"3832","SN","68","1049-7315, Print"
"3833","SN","68","1552-7581, Electronic"
"3834","DO","68","10.1177/1049731508317295"
"3835","LA","68","English"
"3836","KP","68","Adolescent Domain Screening Inventory"
"3837","KP","68","item selection"
"3838","KP","68","test validity"
"3839","SU","68","Adolescent Development; Inventories; Psychometrics; Test Validity"
"3840","AB","68","Objective: The purpose of this article is to describe the method of item selection tested in the development of the Adolescent Domain Screening Inventory. Method: The convenience sampling frame used for these analyses consisted of 26,781 Communities That Care Youth Surveys. The three item selection methods were used to assess known instrument, convergent construct, and concurrent criterion validities. Results: Method 3, multiple regression on 30-day use, performed the best on the correlations with outcome scales and was indistinguishable from the others on the correlations with the original. Conclusions: This study suggests that the dominant method of short form item selection, factor analysis loading, might not be only method a researcher can employ and may not be best for all purposes. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)"
"3841","MJ","68","Adolescent Development; Inventories; Psychometrics; Test Validity"
"3842","MN","68","Item Response Theory"
"3843","CL","68","Developmental Scales & Schedules (2222)"
"3844","CL","68","Psychosocial & Personality Development (2840)"
"3845","PO","68","Human (10)"
"3846","PO","68","Male (30)"
"3847","PO","68","Female (40)"
"3848","LO","68","US"
"3849","AG","68","Adolescence (13-17 yrs) (200)"
"3850","TM","68","Adolescent Domain Screening Inventory"
"3851","MD","68","Empirical Study"
"3852","MD","68","Quantitative Study"
"3853","PT","68","Journal"
"3854","PT","68","Peer Reviewed Journal"
"3855","AT","68","Journal Article"
"3856","MT","68","Electronic"
"3857","RD","68","20090209"
"3858","AN","68","2008-18880-007"
"3859","FR","68","19"
"3860","UR","68","http://proxy.lib.umich.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2008-18880-007&site=ehost-live&scope=site"
"3861","TI","69","Measuring Foster Parent Potential: Casey Foster Applicant Inventory-Worker Version (CFAI-W)."
"3862","PS","69","Publication Status: Fully Published"
"3863","AU","69","Cuddeback, Gary S."
"3864","AU","69","Buehler, Cheryl"
"3865","AU","69","Orme, John G."
"3866","AU","69","Le Prohn, Nicole S."
"3867","AF","69","Cuddeback, Gary S., cuddeback@mail.schsr.unc.edu, University of North Carolina at Chapel Hill, Chapel Hill, NC, US"
